0.000000e+00 4.999961e-01 1.414193e-01 3.122526e-17 0.000000e+00 1.999999e-01 -3.535454e-01 8.343833e-17 0.000000e+00
9.927389e-10 4.999961e-01 1.414193e-01 3.469474e-17 0.000000e+00 1.999999e-01 -3.535454e-01 8.343833e-17 0.000000e+00
2.233663e-09 4.999969e-01 1.414191e-01 3.295961e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.537388e-17 0.000000e+00
3.784817e-09 4.999969e-01 1.414191e-01 4.683748e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.888299e-17 0.000000e+00
5.723760e-09 4.999969e-01 1.414191e-01 4.510274e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.757835e-17 0.000000e+00
8.147439e-09 4.999969e-01 1.414191e-01 4.163328e-17 0.000000e+00 2.000007e-01 -3.535440e-01 9.628310e-17 0.000000e+00
1.117704e-08 4.999969e-01 1.414191e-01 4.163349e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.765240e-17 0.000000e+00
1.496404e-08 4.999969e-01 1.414191e-01 4.163365e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.337360e-17 0.000000e+00
1.969778e-08 4.999969e-01 1.414191e-01 4.336821e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.778514e-17 0.000000e+00
2.561497e-08 4.999969e-01 1.414191e-01 3.989881e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.704248e-17 0.000000e+00
3.301145e-08 4.999969e-01 1.414191e-01 3.989886e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.933777e-17 0.000000e+00
4.225705e-08 4.999969e-01 1.414191e-01 4.336824e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.383788e-17 0.000000e+00
5.381405e-08 4.999969e-01 1.414191e-01 4.163363e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.404679e-17 0.000000e+00
6.826031e-08 4.999969e-01 1.414191e-01 4.510317e-17 0.000000e+00 2.000007e-01 -3.535440e-01 9.298584e-17 0.000000e+00
8.631812e-08 4.999969e-01 1.414191e-01 4.683801e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.814547e-17 0.000000e+00
1.088904e-07 4.999969e-01 1.414191e-01 3.816402e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.507584e-17 0.000000e+00
1.371057e-07 4.999969e-01 1.414191e-01 4.336822e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.910649e-17 0.000000e+00
1.723748e-07 4.999969e-01 1.414191e-01 4.683752e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.194788e-17 0.000000e+00
2.164613e-07 4.999969e-01 1.414191e-01 3.989858e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.628267e-17 0.000000e+00
2.715694e-07 4.999969e-01 1.414191e-01 5.030711e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.166356e-17 0.000000e+00
3.404544e-07 4.999969e-01 1.414191e-01 4.683736e-17 0.000000e+00 2.000007e-01 -3.535440e-01 6.994639e-17 0.000000e+00
4.265607e-07 4.999969e-01 1.414191e-01 3.816454e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.021540e-17 0.000000e+00
5.341935e-07 4.999969e-01 1.414191e-01 3.989873e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.999336e-17 0.000000e+00
6.687345e-07 4.999969e-01 1.414191e-01 3.816421e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.669148e-17 0.000000e+00
8.369107e-07 4.999969e-01 1.414191e-01 4.163386e-17 0.000000e+00 2.000007e-01 -3.535440e-01 9.385888e-17 0.000000e+00
1.047130e-06 4.999969e-01 1.414191e-01 3.816398e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.852831e-17 0.000000e+00
1.309904e-06 4.999969e-01 1.414191e-01 4.336812e-17 0.000000e+00 2.000007e-01 -3.535440e-01 6.637983e-17 0.000000e+00
1.638373e-06 4.999969e-01 1.414191e-01 4.510292e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.940851e-17 0.000000e+00
2.048956e-06 4.999969e-01 1.414191e-01 3.816413e-17 0.000000e+00 2.000007e-01 -3.535440e-01 9.059444e-17 0.000000e+00
2.562188e-06 4.999969e-01 1.414191e-01 3.816419e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.874404e-17 0.000000e+00
3.203723e-06 4.999969e-01 1.414191e-01 3.469455e-17 0.000000e+00 2.000007e-01 -3.535440e-01 9.486539e-17 0.000000e+00
4.005650e-06 4.999969e-01 1.414191e-01 4.336824e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.822265e-17 0.000000e+00
5.008057e-06 4.999969e-01 1.414191e-01 3.989889e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.620546e-17 0.000000e+00
6.261033e-06 4.999969e-01 1.414191e-01 3.989878e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.659025e-17 0.000000e+00
7.827252e-06 4.999969e-01 1.414191e-01 4.163359e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.737392e-17 0.000000e+00
9.785068e-06 4.999969e-01 1.414191e-01 5.204193e-17 0.000000e+00 2.000007e-01 -3.535440e-01 8.552331e-17 0.000000e+00
1.223221e-05 4.999969e-01 1.414191e-01 8.847138e-17 0.000000e+00 2.000007e-01 -3.535440e-01 7.907056e-17 0.000000e+00
1.529118e-05 4.999969e-01 1.414191e-01 2.498017e-16 0.000000e+00 2.000007e-01 -3.535440e-01 8.962472e-17 0.000000e+00
1.911475e-05 4.999969e-01 1.414191e-01 3.157216e-16 0.000000e+00 2.000007e-01 -3.535440e-01 9.520208e-17 0.000000e+00
2.389432e-05 4.999969e-01 1.414191e-01 3.989888e-16 0.000000e+00 2.000007e-01 -3.535440e-01 8.755413e-17 0.000000e+00
2.986821e-05 4.999969e-01 1.414191e-01 -1.613303e-16 0.000000e+00 2.000007e-01 -3.535440e-01 1.323667e-16 0.000000e+00
3.733587e-05 4.999969e-01 1.414191e-01 -9.055312e-16 0.000000e+00 2.000007e-01 -3.535440e-01 2.375691e-16 0.000000e+00
4.667140e-05 4.999969e-01 1.414191e-01 -4.683782e-16 0.000000e+00 2.000007e-01 -3.535440e-01 5.477229e-16 0.000000e+00
5.833785e-05 4.999969e-01 1.414191e-01 -3.087827e-16 0.000000e+00 2.000007e-01 -3.535440e-01 1.167989e-15 0.000000e+00
7.292207e-05 4.999969e-01 1.414191e-01 3.885803e-16 0.000000e+00 2.000007e-01 -3.535440e-01 2.259209e-15 0.000000e+00
9.115053e-05 4.999969e-01 1.414190e-01 1.706285e-14 0.000000e+00 2.000007e-01 -3.535440e-01 4.016346e-15 0.000000e+00
1.139361e-04 4.999969e-01 1.414190e-01 9.586315e-14 0.000000e+00 2.000007e-01 -3.535440e-01 6.433185e-15 0.000000e+00
1.424181e-04 4.999969e-01 1.414190e-01 1.385272e-13 0.000000e+00 2.000007e-01 -3.535440e-01 1.069400e-14 0.000000e+00
1.780137e-04 4.999969e-01 1.414190e-01 2.972242e-13 0.000000e+00 2.000007e-01 -3.535440e-01 1.958592e-14 0.000000e+00
2.224866e-04 4.999969e-01 1.414189e-01 6.480082e-13 0.000000e+00 2.000007e-01 -3.535440e-01 4.011047e-14 0.000000e+00
2.780778e-04 4.999969e-01 1.414189e-01 1.374338e-12 0.000000e+00 2.000007e-01 -3.535440e-01 7.023903e-14 0.000000e+00
3.475931e-04 4.999969e-01 1.414188e-01 2.963240e-12 0.000000e+00 2.000007e-01 -3.535440e-01 1.252893e-13 0.000000e+00
4.344460e-04 4.999969e-01 1.414188e-01 3.260645e-12 0.000000e+00 2.000007e-01 -3.535440e-01 2.340541e-13 0.000000e+00
5.430121e-04 4.999969e-01 1.414187e-01 3.117699e-12 0.000000e+00 2.000007e-01 -3.535440e-01 4.351071e-13 0.000000e+00
6.787197e-04 4.999969e-01 1.414186e-01 5.393240e-12 0.000000e+00 2.000007e-01 -3.535440e-01 9.051055e-13 0.000000e+00
8.480372e-04 4.999969e-01 1.414185e-01 1.863156e-12 0.000000e+00 2.000007e-01 -3.535440e-01 1.991697e-12 0.000000e+00
1.060182e-03 4.999969e-01 1.414183e-01 1.869324e-11 0.000000e+00 2.000007e-01 -3.535440e-01 4.530605e-12 0.000000e+00
1.323803e-03 4.999969e-01 1.414182e-01 3.760474e-11 0.000000e+00 2.000007e-01 -3.535440e-01 9.899336e-12 0.000000e+00
1.653330e-03 4.999969e-01 1.414180e-01 3.997173e-11 0.000000e+00 2.000007e-01 -3.535440e-01 1.912985e-11 0.000000e+00
2.063322e-03 4.999969e-01 1.414177e-01 7.011423e-11 0.000000e+00 2.000007e-01 -3.535440e-01 3.496176e-11 0.000000e+00
2.575812e-03 4.999969e-01 1.414175e-01 1.348093e-10 0.000000e+00 2.000007e-01 -3.535439e-01 6.682869e-11 0.000000e+00
3.211679e-03 4.999969e-01 1.414173e-01 2.434577e-10 0.000000e+00 2.000007e-01 -3.535439e-01 1.213545e-10 0.000000e+00
4.014084e-03 4.999969e-01 1.414171e-01 4.666765e-10 0.000000e+00 2.000007e-01 -3.535439e-01 2.352175e-10 0.000000e+00
4.981689e-03 4.999969e-01 1.414170e-01 1.046906e-09 0.000000e+00 2.000007e-01 -3.535439e-01 4.471750e-10 0.000000e+00
5.949294e-03 4.999969e-01 1.414171e-01 1.163110e-09 0.000000e+00 2.000007e-01 -3.535439e-01 7.634718e-10 0.000000e+00
6.916899e-03 4.999969e-01 1.414173e-01 2.083213e-09 0.000000e+00 2.000007e-01 -3.535439e-01 1.219596e-09 0.000000e+00
7.884504e-03 4.999969e-01 1.414176e-01 3.009549e-09 0.000000e+00 2.000007e-01 -3.535440e-01 1.866923e-09 0.000000e+00
8.852109e-03 4.999969e-01 1.414179e-01 5.052041e-09 0.000000e+00 2.000007e-01 -3.535440e-01 2.761276e-09 0.000000e+00
9.819714e-03 4.999969e-01 1.414183e-01 6.994991e-09 0.000000e+00 2.000007e-01 -3.535440e-01 3.870466e-09 0.000000e+00
1.078732e-02 4.999969e-01 1.414187e-01 1.000944e-08 0.000000e+00 2.000007e-01 -3.535440e-01 5.121735e-09 0.000000e+00
1.175492e-02 4.999969e-01 1.414191e-01 1.342933e-08 0.000000e+00 2.000007e-01 -3.535440e-01 6.629789e-09 0.000000e+00
1.272253e-02 4.999969e-01 1.414195e-01 1.765689e-08 0.000000e+00 2.000007e-01 -3.535440e-01 8.307748e-09 0.000000e+00
1.369013e-02 4.999969e-01 1.414199e-01 2.342750e-08 0.000000e+00 2.000007e-01 -3.535440e-01 1.022029e-08 0.000000e+00
1.465774e-02 4.999969e-01 1.414203e-01 2.979240e-08 0.000000e+00 2.000007e-01 -3.535440e-01 1.250568e-08 0.000000e+00
1.562534e-02 4.999969e-01 1.414207e-01 3.794342e-08 0.000000e+00 2.000007e-01 -3.535440e-01 1.505214e-08 0.000000e+00
1.659295e-02 4.999969e-01 1.414212e-01 4.647487e-08 0.000000e+00 2.000007e-01 -3.535440e-01 1.786430e-08 0.000000e+00
1.756055e-02 4.999969e-01 1.414217e-01 5.590508e-08 0.000000e+00 2.000007e-01 -3.535440e-01 2.092888e-08 0.000000e+00
1.852816e-02 4.999969e-01 1.414222e-01 6.624998e-08 0.000000e+00 2.000007e-01 -3.535440e-01 2.435513e-08 0.000000e+00
